GlobalID,preaddrnum,addrnumsuf,addrnum,addrrange,roadpremod,roadpredir,roadpretype,roadpretypesep,roadname,roadtype,roadpostdir,roadpostmod,unitid,unittype,altunitid,altunittype,secondaltunitid,secondaltunittype,thirdaltunitid,thirdaltunittype,fourthaltunitid,fourthaltunittype,fullname,fulladdr,placename,country,stateabbreviation,municipality,postcomm,postal,esn,msag,usngcoord,parcelnum,addrclass,structure,pointtype,capturemeth,status,dateadded,comments,bldngid,nbrhdid,siteaddid,addressptid,rclnguid,discrpagid,created_user,created_date,last_edited_user,last_edited_date,ChangeType,ChangeNotes,County
{8CF16730-0411-4ED9-9A80-97174393A686},,,10410,,,S,,,Ocean,Dr,,,704,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 704,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78616 17086,451151400490004,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321112,,SID-321112.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{58A8E49F-1DD7-4452-8D03-8C6FB4E65D64},,,10410,,,S,,,Ocean,Dr,,,205,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 205,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78606 17080,451151400050004,,Multi Family,,Plan or Drawing,Current,,,,NID-1329,SID-321113,,SID-321113.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{421078F9-D37C-4E55-9BCF-19CCA35B6C38},,,10410,,,S,,,Ocean,Dr,,,305,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 305,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78608 17080,451151400140000,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321114,,SID-321114.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{F508E88B-6B42-4A97-9118-8992CB359EC8},,,10410,,,S,,,Ocean,Dr,,,405,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 405,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78610 17080,451151400230006,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321115,,SID-321115.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{0652806F-9082-40BC-B68E-9EDCAC38D364},,,10410,,,S,,,Ocean,Dr,,,505,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 505,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78612 17080,451151400320002,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321116,,SID-321116.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{89C1E21A-3655-42C1-A43A-992860BDA6F1},,,10410,,,S,,,Ocean,Dr,,,605,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 605,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78614 17080,451151400410008,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321117,,SID-321117.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{EF4F85D2-0602-4CDB-BC79-800C31C5123A},,,10410,,,S,,,Ocean,Dr,,,705,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 705,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78616 17080,451151400500004,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321118,,SID-321118.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{1848782B-BFEE-4997-89DD-41454A142205},,,10410,,,S,,,Ocean,Dr,,,206,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 206,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78605 17072,451151400060001,,Multi Family,,Plan or Drawing,Current,,,,NID-1329,SID-321119,,SID-321119.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{6DB59FCB-D55E-43C6-8244-EE6917F94E5B},,,10410,,,S,,,Ocean,Dr,,,306,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 306,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78608 17072,451151400150007,,Multi Family,,Plan or Drawing,Current,,,,NID-1329,SID-321120,,SID-321120.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{55248B4F-8BC2-4729-9D3C-F63FEEC4B20E},,,10410,,,S,,,Ocean,Dr,,,406,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 406,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78609 17073,451151400240003,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321121,,SID-321121.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{63C3506D-6D71-417C-96C6-9A9DE0E36D4E},,,10410,,,S,,,Ocean,Dr,,,506,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 506,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78611 17072,451151400330009,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321122,,SID-321122.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{8F434B08-8F5A-4AB4-8621-71E89225C3B9},,,10410,,,S,,,Ocean,Dr,,,606,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 606,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78613 17072,451151400420005,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321123,,SID-321123.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{A84E4F5C-7304-4DE2-A189-6A6BCFADADF3},,,10410,,,S,,,Ocean,Dr,,,706,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 706,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78615 17072,451151400510001,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321124,,SID-321124.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{EC995276-4D72-4045-9588-602C3DAC24B4},,,10410,,,S,,,Ocean,Dr,,,207,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 207,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78605 17064,451151400070008,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321125,,SID-321125.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{9AD948F1-DF02-42D1-9096-0FB20CEBBEC1},,,10410,,,S,,,Ocean,Dr,,,307,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 307,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78607 17064,451151400160004,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321126,,SID-321126.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{9575E3C4-27D1-47DD-BEBF-59EE2A2DB9B9},,,10410,,,S,,,Ocean,Dr,,,407,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 407,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78609 17064,451151400250000,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321127,,SID-321127.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{D938899F-2F55-4721-A5C5-BCEE79502A18},,,10410,,,S,,,Ocean,Dr,,,507,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 507,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78611 17064,451151400340006,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321128,,SID-321128.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{35B4F59A-2E03-437C-94CB-7EFE097C0DC7},,,10410,,,S,,,Ocean,Dr,,,607,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 607,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78613 17064,451151400430002,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321129,,SID-321129.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{579131CD-07CE-4D38-AC48-0B8512E0401C},,,10410,,,S,,,Ocean,Dr,,,707,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 707,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78615 17064,451151400520008,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321130,,SID-321130.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{A82EE361-966A-4DA2-8636-84BA80639273},,,10410,,,S,,,Ocean,Dr,,,208,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 208,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78604 17055,451151400080005,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321131,,SID-321131.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{9DCFC1C8-0237-4E7B-A73E-D3A393C63F0E},,,10410,,,S,,,Ocean,Dr,,,308,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 308,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78607 17055,451151400170001,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321132,,SID-321132.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{C2C58970-9AEB-4CA5-85FE-A8F5010F41C3},,,10410,,,S,,,Ocean,Dr,,,408,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 408,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78608 17056,451151400260007,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321133,,SID-321133.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{F1CD066A-0812-4CAD-BB22-9A5FA465C477},,,10410,,,S,,,Ocean,Dr,,,508,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 508,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78610 17055,451151400350003,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321134,,SID-321134.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{2B4170AC-C1CC-4FF7-9988-6D276783D9CA},,,10410,,,S,,,Ocean,Dr,,,608,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 608,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78612 17055,451151400440009,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321135,,SID-321135.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{1553994D-BD19-4CAC-8926-C80895806A89},,,10410,,,S,,,Ocean,Dr,,,209,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 209,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78604 17047,451151400090002,,Multi Family,,Plan or Drawing,Current,,,,NID-1329,SID-15402,,SID-15402.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,Attribute Change,Corrected duplicate site address ID,St. Lucie
{E358E8DD-9A2C-4897-96AB-231965ED14BA},,,10410,,,S,,,Ocean,Dr,,,409,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 409,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78608 17047,451151400270004,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321139,,SID-321139.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{6FCCC491-89D1-439D-AAC8-3F3F7C05E69D},,,10410,,,S,,,Ocean,Dr,,,509,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 509,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78610 17047,451151400360000,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321140,,SID-321140.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{43B5FE66-1D94-4CC5-AEA2-7BF0A5FE4A93},,,10410,,,S,,,Ocean,Dr,,,609,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 609,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78612 17047,451151400450006,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321141,,SID-321141.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{EB342F89-AB64-4E78-AF2B-6646FFB70F62},,,10410,,,S,,,Ocean,Dr,,,709,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 709,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78614 17047,451151400540002,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321142,,SID-321142.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{3E8A04A0-D261-48AA-95BE-B9E74C6393AB},,,10410,,,S,,,Ocean,Dr,,,301,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 301,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78610 17108,451151400100002,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321143,,SID-321143.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{27F2C171-5174-40FF-AF57-FABB238AA47A},,,10410,,,S,,,Ocean,Dr,,,401,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 401,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78612 17108,451151400190005,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321144,,SID-321144.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{75F11B94-5387-4EFB-BD51-127538BB8421},,,10410,,,S,,,Ocean,Dr,,,501,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 501,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78614 17108,451151400280001,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321145,,SID-321145.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{753AAE80-11EB-4A45-B920-2C6394CF6D12},,,10410,,,S,,,Ocean,Dr,,,601,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 601,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78616 17108,451151400370007,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321146,,SID-321146.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{C0284A2C-1062-41DB-87D1-2B8E98314902},,,10410,,,S,,,Ocean,Dr,,,701,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 701,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78618 17108,451151400460003,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321147,,SID-321147.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{0F9D05FA-041E-4AFB-A504-CBADDC199CF7},,,10410,,,S,,,Ocean,Dr,,,202,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 202,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78607 17101,451151400020003,,Multi Family,,Plan or Drawing,Current,,,,NID-1329,SID-321148,,SID-321148.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{CD92015C-E796-4A78-AF6E-A57310627AA6},,,10410,,,S,,,Ocean,Dr,,,302,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 302,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78609 17101,451151400110009,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321149,,SID-321149.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{158592E1-0B88-4579-9AB5-2BC329081BB2},,,10410,,,S,,,Ocean,Dr,,,402,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 402,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78611 17101,451151400200005,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321150,,SID-321150.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{532622DF-B786-4F87-AADE-BDE032DE5B77},,,10410,,,S,,,Ocean,Dr,,,502,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT 502,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78613 17101,451151400290008,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321151,,SID-321151.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{E88B8D21-231B-4DB5-B8E2-143408E759E4},,,10410,,,S,,,Ocean,Dr,,,PH10,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT PH10,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78623 17043,451151400910003,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321152,,SID-321152.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{EFE1E599-F18A-46B4-854C-69BED30129EF},,,10410,,,S,,,Ocean,Dr,,,PH11,UNIT,,,,,,,,,S Ocean Dr,10410 S Ocean Dr UNIT PH11,Hutchinson Island Club Condo,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78619 17042,451151400920000,,Multi Family,,Plan or Drawing,Current,,,BID-264355,NID-1329,SID-321153,,SID-321153.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{42096363-6F26-4AE1-AB97-30217A61258B},,,10680,,,S,,,Ocean,Dr,,,201,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 201,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78749 16793,451151600180004,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321155,,SID-321155.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{6031B4B7-03A7-4D61-8506-175425D9C4EA},,,10680,,,S,,,Ocean,Dr,,,602,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 602,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78757 16787,451151600590003,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321156,,SID-321156.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{7E520086-B7F7-411A-BBE3-4D6AA9C172A6},,,10680,,,S,,,Ocean,Dr,,,702,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 702,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78759 16788,451151600690006,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321157,,SID-321157.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{F7FC0516-0427-45CA-B424-3A8EF78312EE},,,10680,,,S,,,Ocean,Dr,,,103,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 103,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78748 16779,451151600100008,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321158,,SID-321158.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{D1DD2034-D7EA-4C3A-99C8-74489BFCDA73},,,10680,,,S,,,Ocean,Dr,,,203,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 203,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78750 16779,451151600200001,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321159,,SID-321159.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{1DC1C5E3-EAEB-4006-859C-825A08BE4D8A},,,10680,,,S,,,Ocean,Dr,,,303,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 303,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78752 16780,451151600300004,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321160,,SID-321160.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{5A47F8EE-5091-4AB9-AFDB-8335549A5A77},,,10680,,,S,,,Ocean,Dr,,,403,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 403,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78754 16780,451151600400007,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321161,,SID-321161.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{4AFF8ACB-8848-45BD-85CB-2956FE695F3F},,,10680,,,S,,,Ocean,Dr,,,503,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 503,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78756 16780,451151600500000,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321162,,SID-321162.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{17A3F51F-5108-4B69-867E-744FAF58C644},,,10680,,,S,,,Ocean,Dr,,,603,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 603,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78758 16781,451151600600003,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321163,,SID-321163.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{0D71C2DE-5AE2-4735-85FF-CE0D9FCF0937},,,10680,,,S,,,Ocean,Dr,,,703,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 703,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78760 16781,451151600700006,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321164,,SID-321164.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{F3FC7970-BD7B-43CE-A276-B879509D0688},,,10680,,,S,,,Ocean,Dr,,,104,UNIT,,,,,,,,,S Ocean Dr,10680 S Ocean Dr UNIT 104,,US,FL,St. Lucie County,Jensen Beach,34957,00311,JENSEN BEACH,17R NL 78749 16771,451151600110005,,Multi Family,,Plan or Drawing,Current,,,BID-264575,NID-1328,SID-321165,,SID-321165.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
